suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2c0c89dcbd025ca2,essence,unsolved,,0,0.230007,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, partition_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2e82d0d4845aec4f,wfomc,solved,20860560,20860560,2.678174,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2e82d0d4845aec4f,propositionalwfomc,error,,20860560,21.629986,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2e82d0d4845aec4f,coso,error,,20860560,0.164021,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, partition_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2e82d0d4845aec4f,asp,unsolved,,20860560,0.148049,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, partition_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2e82d0d4845aec4f,essence,unsolved,,20860560,0.141094,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, partition_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-1649e8673463cac7,wfomc,solved,74970,74970,0.743856,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-1649e8673463cac7,propositionalwfomc,error,,74970,3.464135,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-1649e8673463cac7,coso,error,,74970,0.199171,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-1649e8673463cac7,asp,unsolved,,74970,0.179003,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-1649e8673463cac7,essence,unsolved,,74970,0.181521,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-20dc9f0b942528ae,wfomc,solved,0,0,2.681277,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-20dc9f0b942528ae,propositionalwfomc,error,,0,11.006001,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-20dc9f0b942528ae,coso,error,,0,0.184370,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-20dc9f0b942528ae,asp,unsolved,,0,0.132568,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-20dc9f0b942528ae,essence,unsolved,,0,0.133376,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-63932c1283bda3af,wfomc,solved,483418,483418,9.818821,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-63932c1283bda3af,propositionalwfomc,error,,483418,3.381130,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-63932c1283bda3af,coso,error,,483418,0.527102,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, sequence_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-63932c1283bda3af,asp,unsolved,,483418,0.514815,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, sequence_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-63932c1283bda3af,essence,unsolved,,483418,0.502474,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (compose_0, sequence_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-b12cf609fc4486f4,wfomc,solved,4102875000,4102875000,1.617013,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-b12cf609fc4486f4,propositionalwfomc,error,,4102875000,3.975737,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-b12cf609fc4486f4,coso,error,,4102875000,0.217667,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-b12cf609fc4486f4,asp,unsolved,,4102875000,0.197283,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-b12cf609fc4486f4,essence,unsolved,,4102875000,0.203225,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, compose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-c10eeaa09f64764d,wfomc,solved,0,0,4.149306,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-c10eeaa09f64764d,propositionalwfomc,error,,0,19.010545,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-c10eeaa09f64764d,coso,error,,0,0.161724,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-c10eeaa09f64764d,asp,unsolved,,0,0.151332,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-2-c10eeaa09f64764d,essence,unsolved,,0,0.142416,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (sequence_0, choose_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-2;entitycount=8;operatorcount=2;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-0f188b7d69167556,wfomc,solved,20160,20160,0.426846,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-0f188b7d69167556,propositionalwfomc,error,,20160,2.788738,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-0f188b7d69167556,coso,solved,20160,20160,0.172833,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-0f188b7d69167556,asp,solved,20160,20160,12.980999,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-0f188b7d69167556,essence,solved,20160,20160,17.280646,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-72dc9c872895f815,wfomc,solved,0,0,3.306256,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-72dc9c872895f815,propositionalwfomc,error,,0,4.513403,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-72dc9c872895f815,coso,wrong,54,0,0.160726,WrongAnswer,"expected 0, got 54",synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-72dc9c872895f815,asp,unsolved,,0,0.139270,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_0, partition_0).",synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-0-72dc9c872895f815,essence,unsolved,,0,0.143206,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_0, partition_0).",synthetic;family=entitycount-8-operatorcount-3-constraintcount-0;entitycount=8;operatorcount=3;constraintcount=0;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-1-1529688da2b4b460,wfomc,solved,0,0,1.486831,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-1;entitycount=8;operatorcount=3;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-1-1529688da2b4b460,propositionalwfomc,error,,0,1.970908,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-3-constraintcount-1;entitycount=8;operatorcount=3;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-1-1529688da2b4b460,coso,solved,0,0,0.200773,,,synthetic;family=entitycount-8-operatorcount-3-constraintcount-1;entitycount=8;operatorcount=3;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-1-1529688da2b4b460,asp,unsolved,1,0,0.178978,WrongAnswer,"expected 0, got 1",synthetic;family=entitycount-8-operatorcount-3-constraintcount-1;entitycount=8;operatorcount=3;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-3-constraintcount-1-1529688da2b4b460,essence,unsolved,,0,1.734715,RuntimeError,Conjure did not produce model000001.solutions,synthetic;family=entitycount-8-operatorcount-3-constraintcount-1;entitycount=8;operatorcount=3;constraintcount=1;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-779bc0f3453144e6,wfomc,solved,40320,40320,0.423267,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-779bc0f3453144e6,propositionalwfomc,error,,40320,0.740292,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-779bc0f3453144e6,coso,error,,40320,0.184670,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-779bc0f3453144e6,asp,unsolved,,40320,0.165731,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-779bc0f3453144e6,essence,unsolved,,40320,0.168195,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-a7c2eb240bb648b6,wfomc,solved,24367868928,24367868928,1.233361,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-a7c2eb240bb648b6,propositionalwfomc,error,,24367868928,10.113012,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-a7c2eb240bb648b6,coso,error,,24367868928,0.198007,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (compose_0, choose_tuple_0, compose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-a7c2eb240bb648b6,asp,unsolved,,24367868928,0.190168,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (compose_0, choose_tuple_0, compose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-1-a7c2eb240bb648b6,essence,unsolved,,24367868928,0.181263,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (compose_0, choose_tuple_0, compose_1).",synthetic;family=entitycount-8-operatorcount-4-constraintcount-1;entitycount=8;operatorcount=4;constraintcount=1;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-3-3fc73f82e58ffbfd,wfomc,solved,0,0,0.230539,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-3;entitycount=8;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-3-3fc73f82e58ffbfd,propositionalwfomc,solved,0,0,0.229647,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-3;entitycount=8;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-3-3fc73f82e58ffbfd,coso,solved,0,0,0.228005,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-3;entitycount=8;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-3-3fc73f82e58ffbfd,asp,solved,0,0,0.209249,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-3;entitycount=8;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-4-constraintcount-3-3fc73f82e58ffbfd,essence,solved,0,0,0.207552,,,synthetic;family=entitycount-8-operatorcount-4-constraintcount-3;entitycount=8;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
